sn,server_model,msg_cnt,fault_hour,fault_minute,msg_1_cnt,msg_2_cnt,msg_3_cnt,msg_4_cnt,msg_hour_max,msg_hour_min,msg_hour_avg,msg_hour_median,msg_hour_mode,msg_minute_max,msg_minute_min,msg_minute_avg,msg_minute_median,msg_minute_mode,msg_log,fault_time
beac24834423,87,3,19,19,0,0,3,0,18,18,18.0,18.0,18,15,14,14.333333333333334,14.0,14, critical interrupt fp nmi diag int | nmi/diag interrupt | asserted. power supply fpga_pg | failure detected | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted.,2020-11-24 19:19:05
beb0ca9f31a7,49,2,1,46,0,0,1,0,1,1,1.0,1.0,1,43,39,41.0,41.0,39, memory #0xe2 | correctable ecc | asserted.,2020-10-16 01:46:01
befbd4534861,24,1,2,34,0,0,1,0,1,1,1.0,1.0,1,30,30,30.0,30.0,30, processor cpu_caterr | state asserted | asserted.,2020-05-27 02:34:55
bf12a4eade81,6,1,14,37,0,0,1,0,14,14,14.0,14.0,14,21,21,21.0,21.0,21, memory dimm030 | correctable ecc logging limit reached | asserted.,2020-01-20 14:37:59
bf133f00136a,63,2,13,45,0,0,2,0,11,11,11.0,11.0,11,37,37,37.0,37.0,37, unknown cpu0 mcerr |  | asserted. unknown cpu0 caterr |  | asserted.,2020-03-22 13:45:07
bf302639a2ea,23,1,13,46,0,0,1,0,13,13,13.0,13.0,13,44,44,44.0,44.0,44, memory cpu1b0_dimm_stat | correctable ecc | asserted.,2020-05-30 13:46:29
bf5e4604e44f,17,2,14,22,0,0,1,0,14,7,10.5,10.5,7,43,19,31.0,31.0,19, memory #0xf9 | correctable ecc | asserted.,2020-06-10 14:22:00
bf8102fdcd65,39,1,18,14,0,0,1,0,18,18,18.0,18.0,18,11,11,11.0,11.0,11, memory cpu1e0_dimm_stat | correctable ecc | asserted.,2020-07-21 18:14:29
bf9368ff7560,66,1,19,38,0,0,1,0,13,13,13.0,13.0,13,40,40,40.0,40.0,40, memory #0xe2 | correctable ecc | asserted.,2020-01-17 19:38:56
bf9e52817949,17,2,2,35,0,0,1,0,2,2,2.0,2.0,2,34,9,21.5,21.5,9, memory #0xf9 | correctable ecc | asserted.,2020-07-18 02:35:45
bfa2ddff0ad5,103,7,9,32,0,0,1,0,8,1,2.0,1.0,1,41,26,34.857142857142854,36.0,38, memory #0x8a | correctable ecc | asserted.,2020-05-24 09:32:34
bfbaacd7a9c0,49,2,14,8,0,0,2,0,13,13,13.0,13.0,13,38,28,33.0,33.0,28, system boot initiated #0xe0 | initiated by hard reset | asserted. memory #0xe2 | uncorrectable ecc | asserted.,2020-03-02 14:08:55
bff14b43a1af,13,3,0,19,0,0,3,0,0,0,0.0,0.0,0,14,6,9.0,7.0,6, memory mem_che0_status | uncorrectable ecc | asserted. os boot bios_boot_up | boot completed - device not specified | asserted. system boot initiated system restart | system restart | asserted.,2020-09-11 00:19:18
bff14b43a1af,13,3,0,29,0,0,3,0,0,0,0.0,0.0,0,14,6,9.0,7.0,6, memory mem_che0_status | uncorrectable ecc | asserted. os boot bios_boot_up | boot completed - device not specified | asserted. system boot initiated system restart | system restart | asserted.,2020-09-11 00:29:11
bfff99f0f2bf,16,2,18,41,0,0,1,0,18,6,12.0,12.0,6,38,11,24.5,24.5,11, memory #0xf9 | correctable ecc | asserted.,2020-03-11 18:41:48
bfff99f0f2bf,16,2,15,36,0,0,1,0,15,11,13.0,13.0,11,33,25,29.0,29.0,25, memory #0xf9 | correctable ecc | asserted.,2020-03-24 15:36:30
c000dd97b170,13,2,7,20,0,0,2,0,2,2,2.0,2.0,2,15,14,14.5,14.5,14, system boot initiated system restart | system restart | asserted. os boot bios_boot_up | boot completed - device not specified | asserted.,2020-11-08 07:20:56
c01cbc40ae02,39,2,22,39,0,0,2,0,22,22,22.0,22.0,22,38,38,38.0,38.0,38, processor cpu0_status | configuration error | asserted. memory cpu1e0_dimm_stat | uncorrectable ecc | asserted.,2020-08-02 22:39:59
c03290b2c51e,49,3,3,5,0,0,3,0,3,2,2.6666666666666665,3.0,3,50,0,17.666666666666668,3.0,0, os boot #0xe0 | boot completed - device not specified | asserted. memory #0xe2 | uncorrectable ecc | asserted. system boot initiated #0xe0 | initiated by hard reset | asserted.,2020-06-28 03:05:12
c0768fae448b,13,4,5,58,0,0,4,0,5,5,5.0,5.0,5,42,39,40.25,40.0,39, system boot initiated system restart | system restart | asserted. os boot bios_boot_up | boot completed - device not specified | asserted. memory mem_chb0_status | correctable ecc | asserted. memory mem_chb0_status | uncorrectable ecc | asserted.,2020-01-03 05:58:57
c0892cb5dd6f,100,6,8,9,0,0,1,0,7,7,7.0,7.0,7,45,45,45.0,45.0,45, memory memory_status | correctable ecc | asserted.,2020-11-22 08:09:53
c09303ba121d,73,2,11,42,0,0,2,0,10,10,10.0,10.0,10,39,39,39.0,39.0,39, processor cpu0_status | configuration error | asserted. processor cpu0_status | ierr | asserted.,2020-03-20 11:42:54
c09303ba121d,73,4,1,8,0,0,2,0,1,0,0.75,1.0,1,34,7,14.0,7.5,7, memory cpu0c0_dimm_stat | correctable ecc | asserted. system boot initiated bios_boot_up | initiated by power up | asserted.,2020-05-30 01:08:57
c0b09f9e3f79,66,4,17,31,0,0,3,0,17,17,17.0,17.0,17,23,1,11.75,11.5,1, version change #0x8b | hardware change detected | asserted. memory #0xe2 | memory device disabled | asserted. system boot initiated bios_boot_up | initiated by power up | asserted.,2020-03-17 17:31:43
c0e239134a45,49,3,4,38,0,0,2,0,4,4,4.0,4.0,4,37,14,26.666666666666668,29.0,14, system boot initiated #0xe0 | initiated by power up | asserted. memory #0xe2 | correctable ecc | asserted.,2020-03-04 04:38:07
c0f14c552046,23,1,7,47,0,0,1,0,7,7,7.0,7.0,7,46,46,46.0,46.0,46, memory cpu1f0_dimm_stat | correctable ecc | asserted.,2020-05-24 07:47:21
c0fb6369d378,49,2,17,33,0,0,2,0,16,16,16.0,16.0,16,33,30,31.5,31.5,30, unknown #0xc5 |  | asserted. processor cpu_caterr | state asserted | asserted.,2020-01-20 17:33:54
c0fee59a08a6,35,2,23,39,0,0,1,0,23,23,23.0,23.0,23,39,39,39.0,39.0,39, memory cpu0a0_dimm_stat | memory device disabled | asserted.,2020-04-07 23:39:39
c1324299e5b7,69,2,13,59,0,0,2,0,13,13,13.0,13.0,13,33,32,32.5,32.5,32, processor #0x7c | configuration error | asserted. system boot initiated #0xe0 | initiated by power up | asserted.,2020-11-11 13:59:06
c14f63488e81,23,3,23,49,0,0,1,0,23,23,23.0,23.0,23,48,48,48.0,48.0,48, memory cpu1d0_dimm_stat | correctable ecc | asserted.,2020-03-01 23:49:04
c16ecdc23f55,54,2,18,13,0,0,1,0,18,18,18.0,18.0,18,10,5,7.5,7.5,5, memory cpu0b0_dimm_stat | correctable ecc | asserted.,2020-09-08 18:13:51
c171027e7a0e,31,4,9,16,0,0,2,0,8,8,8.0,8.0,8,11,11,11.0,11.0,11, memory cpu0_c0d0 | uncorrectable ecc | asserted. processor cpu1_status | configuration error | asserted.,2020-05-18 09:16:55
c1847714220f,35,12,21,13,0,0,9,0,20,20,20.0,20.0,20,35,5,10.916666666666666,9.0,9, processor cpu1_status | configuration error | asserted. processor cpu1_status | ierr | deasserted. processor cpu1_status | ierr | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. processor cpu0_status | ierr | asserted. processor cpu1_status | configuration error | deasserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu0_status | ierr | deasserted.,2020-01-31 21:13:55
c1932af8f3ed,23,2,22,18,0,0,2,0,21,21,21.0,21.0,21,45,45,45.0,45.0,45, power supply ps2_status | failure detected | asserted. power supply ps2_status | failure detected | deasserted.,2020-09-24 22:18:55
c19afc230341,35,2,21,55,0,0,2,0,21,20,20.5,20.5,20,52,2,27.0,27.0,2, processor cpu0_status | ierr | asserted. processor cpu1_status | ierr | asserted.,2020-05-23 21:55:54
c1c729db5c94,23,2,6,15,0,0,1,0,6,0,3.0,3.0,0,39,13,26.0,26.0,13, memory cpu1b0_dimm_stat | correctable ecc | asserted.,2020-05-30 06:15:30
c1c729db5c94,23,5,10,32,0,0,1,0,10,0,5.2,5.0,0,59,15,34.4,30.0,15, memory cpu0c0_dimm_stat | correctable ecc | asserted.,2020-09-24 10:32:34
c1f874e795ec,53,2,17,53,0,0,2,0,17,17,17.0,17.0,17,24,23,23.5,23.5,23, drive slot / bay hdd_l_20_status | drive fault | asserted. drive slot / bay hdd_l_20_status | drive fault | deasserted.,2020-11-20 17:53:53
c202a861f37e,35,3,12,3,0,0,3,0,11,11,11.0,11.0,11,1,0,0.3333333333333333,0.0,0, management subsys health system_health | sensor access degraded or unavailable | asserted. processor cpu0_status | ierr | asserted. processor cpu1_status | ierr | asserted.,2020-01-23 12:03:53
c20d2661f15e,35,1,21,36,0,0,1,0,12,12,12.0,12.0,12,34,34,34.0,34.0,34, processor cpu0_status | ierr | asserted.,2020-04-25 21:36:54
c2421ba6c007,23,2,10,45,0,0,2,0,9,9,9.0,9.0,9,43,43,43.0,43.0,43, processor cpu_caterr | state asserted | asserted. unknown #0x17 |  | asserted.,2020-07-29 10:45:53
c29fde96d449,23,2,20,52,0,0,2,0,11,11,11.0,11.0,11,50,50,50.0,50.0,50, unknown #0x17 |  | asserted. processor cpu_caterr | state asserted | asserted.,2020-04-24 20:52:55
c2a8ff04783a,83,2,12,44,0,0,2,0,10,10,10.0,10.0,10,59,59,59.0,59.0,59, unknown cpu0 mcerr |  | asserted. unknown cpu0 caterr |  | asserted.,2020-10-10 12:44:54
c2ecfd312f03,49,1,7,23,0,0,1,0,7,7,7.0,7.0,7,18,18,18.0,18.0,18, memory #0xe2 | correctable ecc | asserted.,2020-02-22 07:23:46
c2f77e610a55,13,3,4,44,0,0,3,0,3,3,3.0,3.0,3,41,38,39.333333333333336,39.0,38, os boot bios_boot_up | boot completed - device not specified | asserted. system boot initiated system restart | system restart | asserted. critical interrupt pcie | bus fatal error | asserted.,2020-08-01 04:44:54
c310cde50e0f,75,8,6,23,0,0,7,0,5,5,5.0,5.0,5,59,57,57.5,57.0,57, processor cpu1_status | presence detected | asserted. power supply ps1_status | presence detected | asserted. system event #0xff | timestamp clock sync | asserted. power supply ps0_status | presence detected | asserted. processor #0x7d | configuration error | asserted. processor cpu0_status | presence detected | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted.,2020-11-14 06:23:54
c31a6cfa1503,68,1,15,41,0,0,1,0,15,15,15.0,15.0,15,6,6,6.0,6.0,6, memory #0xe2 | uncorrectable ecc | asserted.,2020-10-26 15:41:14
c32348d5b765,100,3,1,29,0,0,1,0,1,1,1.0,1.0,1,29,29,29.0,29.0,29, memory memory_status | correctable ecc | asserted.,2020-05-17 01:29:24
c331e7c76726,92,2,14,10,0,0,2,0,12,12,12.0,12.0,12,35,35,35.0,35.0,35, processor cpu_caterr |  | asserted. processor cpu_caterr | ierr | asserted.,2020-03-29 14:10:56
c335dee86215,12,2,13,47,0,0,1,1,12,12,12.0,12.0,12,0,0,0.0,0.0,0, memory | correctable ecc | asserted | cpu 0 dimm 8. memory | correctable ecc (@dimm4a(cpu1)) | asserted.,2020-09-24 13:47:36
c336769d03b2,16,1,14,47,0,0,1,0,14,14,14.0,14.0,14,14,14,14.0,14.0,14, power supply ps1_status | failure detected | asserted.,2020-06-01 14:47:52
c34cbd88d571,53,2,20,43,0,0,2,0,20,20,20.0,20.0,20,14,13,13.5,13.5,13, drive slot / bay hdd_l_19_status | drive fault | deasserted. drive slot / bay hdd_l_19_status | drive fault | asserted.,2020-01-30 20:43:59
c35ff6aacc56,35,6,21,33,0,0,6,0,20,19,19.833333333333332,20.0,20,59,0,15.166666666666666,4.0,0, button button_pressed | power button pressed | asserted. event logging disabled sel_status | log area reset/cleared | asserted. management subsystem health system_health | sensor access degraded or unavailable | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. management subsys health system_health | sensor access degraded or unavailable | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted.,2020-01-01 21:33:55
c387f491cefd,13,4,20,47,0,0,4,0,20,20,20.0,20.0,20,43,39,40.25,39.5,39, system boot initiated system restart | system restart | asserted. memory mem_chd0_status | uncorrectable ecc | asserted. os boot bios_boot_up | boot completed - device not specified | asserted. memory mem_chd0_status | memory device disabled | asserted.,2020-04-13 20:47:20
c387f491cefd,13,3,10,29,0,0,3,0,10,10,10.0,10.0,10,22,20,21.0,21.0,20, memory mem_chh0_status | uncorrectable ecc | asserted. system boot initiated system restart | system restart | asserted. os boot bios_boot_up | boot completed - device not specified | asserted.,2020-10-22 10:29:11
c3d3d95d075f,83,2,2,44,0,0,2,0,0,0,0.0,0.0,0,43,43,43.0,43.0,43, unknown cpu0 mcerr |  | asserted. unknown cpu0 caterr |  | asserted.,2020-09-03 02:44:54
c3d82b334427,63,5,11,54,0,0,4,0,11,11,11.0,11.0,11,30,15,21.8,17.0,17, power unit pwr unit status | power off/down | deasserted. system boot initiated | initiated by power up | asserted. power unit pwr unit status | power off/down | asserted. system event #0xff | timestamp clock sync | asserted.,2020-02-09 11:54:55
c3db90caf873,41,15,13,46,0,0,15,0,12,12,12.0,12.0,12,45,39,41.13333333333333,40.0,40, processor cpu0_status | uncorrectable machine check exception | deasserted. processor cpu1_status | ierr | deasserted. processor cpu0_status |  | asserted. system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. processor cpu1_status | ierr | asserted. processor cpu1_status |  | deasserted. processor cpu0_status | ierr | deasserted. processor cpu0_status | uncorrectable machine check exception | asserted. processor cpu1_status | uncorrectable machine check exception | asserted. processor cpu0_status | ierr | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu0_status |  | deasserted. processor cpu1_status | uncorrectable machine check exception | deasserted. processor cpu1_status |  | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted.,2020-08-01 13:46:54
c407a2d32bbe,13,4,22,18,0,0,4,0,22,22,22.0,22.0,22,16,13,15.0,15.5,16, system boot initiated system restart | system restart | asserted. os boot bios_boot_up | boot completed - device not specified | asserted. memory mem_chg0_status | uncorrectable ecc | asserted. memory mem_chh0_status | correctable ecc | asserted.,2020-06-19 22:18:35
c407a2d32bbe,13,4,22,21,0,0,4,0,22,22,22.0,22.0,22,16,13,15.0,15.5,16, system boot initiated system restart | system restart | asserted. os boot bios_boot_up | boot completed - device not specified | asserted. memory mem_chg0_status | uncorrectable ecc | asserted. memory mem_chh0_status | correctable ecc | asserted.,2020-06-19 22:21:34
c409dc0cdbab,22,15,20,41,0,0,9,0,20,19,19.066666666666666,19.0,19,42,29,35.2,38.0,29, processor cpu_caterr | state asserted | asserted. system boot initiated bios_boot_up | initiated by power up | asserted. system acpi power state acpi_pwr_status | legacy off state | asserted. system event | timestamp clock sync | asserted. processor cpu_caterr | state deasserted | asserted. oem record c1 | 000000 | 0600c0a80101. system acpi power state acpi_pwr_status | legacy on state | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. os boot #0xe9 | boot completed - device not specified | asserted.,2020-03-05 20:41:54
c4249afdf5f2,35,4,10,58,0,0,3,0,3,2,2.25,2.0,2,59,2,43.25,56.0,56, memory cpu1e0_dimm_stat | memory device disabled | asserted. system boot initiated bios_boot_up | initiated by warm reset | asserted. memory cpu1e0_dimm_stat | memory device disabled | deasserted.,2020-04-23 10:58:18
c42e858e449a,83,4,7,42,0,0,4,0,5,5,5.0,5.0,5,49,49,49.0,49.0,49, oem cpu0 caterr |  | asserted. oem cpu0 mcerr |  | asserted. unknown cpu0 mcerr |  | asserted. unknown cpu0 caterr |  | asserted.,2020-04-05 07:42:55
c447aa028476,6,1,13,20,0,0,1,0,12,12,12.0,12.0,12,59,59,59.0,59.0,59, system boot initiated sysrestart | system restart | asserted.,2020-03-25 13:20:38
c44fe68c711f,24,2,10,0,0,0,1,0,9,6,7.5,7.5,6,58,0,29.0,29.0,0, memory #0xf9 | correctable ecc | asserted.,2020-07-27 10:00:36
c45564adb5f4,13,3,16,25,0,0,3,0,16,16,16.0,16.0,16,5,2,3.6666666666666665,4.0,2, os boot bios_boot_up | boot completed - device not specified | asserted. system boot initiated system restart | system restart | asserted. memory mem_chf0_status | uncorrectable ecc | asserted.,2020-01-01 16:25:53
c45b44be0d1d,16,4,4,14,0,2,2,0,2,2,2.0,2.0,2,31,31,31.0,31.0,31, unknown #0x17 |. unknown #0x17 |  | asserted. processor cpu_caterr | state asserted. processor cpu_caterr | state asserted | asserted.,2020-07-07 04:14:55
c466a14080f2,68,2,8,41,0,0,1,0,8,8,8.0,8.0,8,39,28,33.5,33.5,28, memory #0xe2 | correctable ecc | asserted.,2020-04-20 08:41:55
c4b8f8c385b5,49,2,4,54,0,0,1,0,4,4,4.0,4.0,4,53,50,51.5,51.5,50, memory #0xe2 | correctable ecc | asserted.,2020-06-26 04:54:15
c4d121d2da34,35,9,7,24,0,0,5,0,6,6,6.0,6.0,6,22,17,19.666666666666668,20.0,17, management subsystem health system_health | sensor access degraded or unavailable | deasserted. management subsystem health system_health | sensor access degraded or unavailable | asserted. management subsys health system_health | sensor access degraded or unavailable | deasserted. management subsys health system_health | sensor access degraded or unavailable | asserted. processor cpu0_status | ierr | asserted.,2020-03-14 07:24:55
c4defb82076e,66,2,16,21,0,0,2,0,15,15,15.0,15.0,15,17,16,16.5,16.5,16, processor #0x7c | configuration error | asserted. system boot initiated bios_boot_up | initiated by power up | asserted.,2020-01-20 16:21:54
c51d723cebbf,16,6,8,17,0,0,6,0,7,3,3.6666666666666665,3.0,3,58,48,49.666666666666664,48.0,48, system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. power supply ps2_status | presence detected | asserted. microcontroller/coprocessor bmc_boot_up | device enabled | asserted. microcontroller bmc_boot_up | device enabled | asserted. power supply ps1_status | presence detected | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted.,2020-11-25 08:17:53
c52b11031e32,49,2,5,45,0,0,1,0,5,5,5.0,5.0,5,43,0,21.5,21.5,0, memory #0xe2 | correctable ecc | asserted.,2020-03-09 05:45:35
c542cd97054d,23,6,14,23,0,0,6,0,13,13,13.0,13.0,13,29,28,28.666666666666668,29.0,29, system acpi power state acpi_pwr_status | s4/s5: soft-off | asserted. system acpi power state acpi_pwr_status | s0/g0: working | asserted. processor cpu_caterr | state deasserted | asserted. processor cpu0_status | presence detected | asserted. processor cpu1_status | presence detected | asserted. processor cpu0_status | configuration error | deasserted.,2020-09-24 14:23:54
c54a8becd63d,58,9,7,58,0,0,5,0,7,7,7.0,7.0,7,43,39,40.44444444444444,40.0,39, system event | timestamp clock sync | asserted. memory #0xe2 | uncorrectable ecc | asserted. system boot initiated #0xe0 | initiated by warm reset | asserted. memory #0xe2 | correctable ecc logging limit reached | asserted. unknown chassis_control |  | asserted.,2020-02-13 07:58:55
c56209a62c88,68,2,6,31,0,0,1,0,6,4,5.0,5.0,4,18,8,13.0,13.0,8, memory #0xe2 | correctable ecc | asserted.,2020-08-06 06:31:35
c585b7178490,68,2,9,13,0,0,2,0,9,9,9.0,9.0,9,0,0,0.0,0.0,0, processor #0x7c | configuration error | asserted. unknown #0x17 |  | asserted.,2020-02-02 09:13:54
c59c5b1be15c,30,6,3,43,0,0,1,0,3,0,1.1666666666666667,1.0,0,56,12,39.0,43.5,12, system boot initiated bios_boot_up | initiated by power up | asserted.,2020-11-02 03:43:54
c5e6d733eb89,35,2,7,10,0,0,1,0,7,6,6.5,6.5,6,41,7,24.0,24.0,7, memory cpu1b0_dimm_stat | correctable ecc | asserted.,2020-07-14 07:10:20
c603df1d4356,35,3,13,28,0,0,3,0,12,12,12.0,12.0,12,27,26,26.666666666666668,27.0,27, management subsys health system_health | sensor access degraded or unavailable | asserted. processor cpu0_status | ierr | asserted. management subsystem health system_health | sensor access degraded or unavailable | asserted.,2020-04-08 13:28:55
c6429b02aca9,13,4,4,56,0,0,4,0,4,4,4.0,4.0,4,35,27,30.25,29.5,27, memory mem_cha0_status | uncorrectable ecc | asserted. memory mem_cha0_status | correctable ecc | asserted. os boot bios_boot_up | boot completed - device not specified | asserted. system boot initiated system restart | system restart | asserted.,2020-03-16 04:56:54
c646043e234d,63,20,8,42,0,0,1,0,8,0,4.35,4.5,7,59,1,30.05,28.0,37, memory #0x80 | correctable ecc | asserted.,2020-09-27 08:42:50
c659d26d11e0,54,2,18,21,0,0,1,0,18,6,12.0,12.0,6,47,18,32.5,32.5,18, memory cpu1c0_dimm_stat | correctable ecc | asserted.,2020-07-24 18:21:20
c66d2565ebef,35,1,8,1,0,0,1,0,7,7,7.0,7.0,7,37,37,37.0,37.0,37, processor cpu1_status | configuration error | asserted.,2020-10-18 08:01:56
c67b124083a6,35,6,16,59,0,0,4,0,8,7,7.833333333333333,8.0,8,57,1,11.166666666666666,2.5,1, processor cpu1_status | ierr | asserted. processor cpu0_status | ierr | asserted. management subsys health system_health | sensor access degraded or unavailable | asserted. management subsys health system_health | sensor access degraded or unavailable | deasserted.,2020-07-09 16:59:54
