sn,fault_time,label
SERVER_4465,2020/8/1 7:18,2
SERVER_4466,2020/8/1 17:18,1
SERVER_4469,2020/2/7 10:58,3
SERVER_4469,2020/2/7 11:53,3
SERVER_4473,2020/4/17 19:51,2
SERVER_4474,2020/11/5 15:18,2
SERVER_4477,2020/5/24 7:57,2
SERVER_4478,2020/7/13 9:38,1
SERVER_448,2020/5/22 14:49,3
SERVER_4481,2020/3/22 20:40,3
SERVER_4481,2020/5/3 4:00,3
SERVER_4481,2020/11/13 17:23,3
SERVER_4483,2020/4/25 8:54,3
SERVER_4483,2020/5/26 9:36,3
SERVER_4483,2020/6/15 19:54,3
SERVER_4483,2020/8/4 14:36,3
SERVER_4487,2020/4/16 15:52,2
SERVER_4487,2020/4/16 17:42,1
SERVER_4489,2020/8/14 21:19,1
SERVER_4490,2020/5/22 17:22,2
SERVER_4490,2020/5/22 17:25,2
SERVER_4498,2020/5/6 20:11,1
SERVER_4499,2020/3/12 15:40,0
SERVER_450,2020/5/25 13:50,1
SERVER_4501,2020/3/21 18:41,0
SERVER_4502,2020/7/21 14:06,1
SERVER_4504,2020/2/18 5:28,1
SERVER_4505,2020/8/28 6:14,1
SERVER_4506,2020/9/4 16:01,1
SERVER_4507,2020/11/13 1:13,2
SERVER_4508,2020/8/27 13:48,2
SERVER_4509,2020/6/6 3:05,2
SERVER_4522,2020/3/28 6:26,3
SERVER_4522,2020/9/2 13:49,3
SERVER_4523,2020/3/1 12:34,1
SERVER_4524,2020/6/6 17:41,2
SERVER_4524,2020/7/12 14:46,2
SERVER_4525,2020/1/13 14:46,2
SERVER_4526,2020/1/31 16:47,2
SERVER_4526,2020/8/9 17:28,2
SERVER_4526,2020/8/10 1:57,1
SERVER_4528,2020/7/4 14:54,2
SERVER_4529,2020/2/17 21:22,2
SERVER_4529,2020/2/19 22:34,1
SERVER_4532,2020/4/22 11:36,1
SERVER_4533,2020/2/18 11:05,2
SERVER_4534,2020/2/11 5:35,1
SERVER_4535,2020/9/22 8:41,2
SERVER_4536,2020/4/10 18:36,2
SERVER_454,2020/6/28 6:59,1
SERVER_4544,2020/4/14 22:49,2
SERVER_4548,2020/5/23 22:07,1
SERVER_4550,2020/1/8 21:40,1
SERVER_4551,2020/2/4 7:56,1
SERVER_4553,2020/5/27 17:20,1
SERVER_4554,2020/5/19 19:40,1
SERVER_4554,2020/8/9 15:05,1
SERVER_4555,2020/3/4 19:47,2
SERVER_4556,2020/9/10 8:10,0
SERVER_4557,2020/5/20 10:56,2
SERVER_4559,2020/6/20 16:09,3
SERVER_456,2020/5/24 7:21,2
SERVER_4560,2020/4/19 19:39,2
SERVER_4566,2020/5/16 6:21,2
SERVER_4566,2020/5/25 20:25,2
SERVER_4568,2020/7/29 16:30,2
SERVER_457,2020/9/20 12:37,3
SERVER_4571,2020/3/24 16:24,2
SERVER_4573,2020/5/17 1:41,2
SERVER_4574,2020/7/8 23:04,2
SERVER_4575,2020/3/6 1:59,3
SERVER_4575,2020/3/6 2:02,3
SERVER_4577,2020/3/18 15:50,3
SERVER_4577,2020/3/18 15:53,3
SERVER_4584,2020/4/18 4:15,2
SERVER_4585,2020/4/18 3:06,2
SERVER_4585,2020/4/18 5:19,1
SERVER_4588,2020/6/8 21:59,1
SERVER_4590,2020/4/1 3:40,2
SERVER_4591,2020/1/26 8:12,1
SERVER_4591,2020/4/8 19:36,3
SERVER_4593,2020/7/2 14:45,2
SERVER_4597,2020/4/10 22:52,2
SERVER_4597,2020/4/10 22:59,2
SERVER_4598,2020/8/19 16:15,2
SERVER_4599,2020/1/29 21:32,2
SERVER_4599,2020/2/5 12:00,1
SERVER_46,2020/1/31 11:11,2
SERVER_460,2020/7/21 16:06,2
SERVER_460,2020/10/3 16:12,2
SERVER_4600,2020/2/24 4:30,2
SERVER_4600,2020/7/17 13:01,2
SERVER_4604,2020/7/3 17:37,1
SERVER_4609,2020/6/4 3:03,2
SERVER_4610,2020/5/22 16:58,1
SERVER_4613,2020/11/6 7:09,2
SERVER_4619,2020/7/20 19:23,3
SERVER_4620,2020/10/1 4:28,2
SERVER_4621,2020/2/11 0:01,2
SERVER_4622,2020/1/4 14:18,2
SERVER_4622,2020/1/4 14:25,2
SERVER_4626,2020/4/11 21:35,2
SERVER_4627,2020/4/11 21:43,2
SERVER_4630,2020/3/25 16:19,2
SERVER_4630,2020/4/16 14:33,2
SERVER_4633,2020/4/12 16:19,2
SERVER_4634,2020/3/21 14:31,2
SERVER_4635,2020/4/11 21:29,2
SERVER_4636,2020/11/21 6:31,2
SERVER_4638,2020/10/10 8:43,2
SERVER_4639,2020/1/18 13:38,2
SERVER_4639,2020/1/20 15:27,1
SERVER_4642,2020/1/3 19:21,2
SERVER_4644,2020/2/3 2:14,1
SERVER_4644,2020/2/22 18:05,2
SERVER_4651,2020/8/4 19:22,1
SERVER_4651,2020/8/4 19:52,2
SERVER_4655,2020/6/14 11:58,2
SERVER_4656,2020/6/14 19:35,1
SERVER_4658,2020/11/3 20:47,2
SERVER_4661,2020/1/11 16:18,3
SERVER_4661,2020/1/29 14:18,2
SERVER_4666,2020/5/5 17:01,1
SERVER_4666,2020/7/26 7:51,2
SERVER_4669,2020/11/19 21:45,3
SERVER_467,2020/8/3 3:14,2
SERVER_4672,2020/4/25 3:22,2
SERVER_4676,2020/7/24 11:54,1
SERVER_4677,2020/3/19 18:36,1
SERVER_4678,2020/7/7 18:36,3
SERVER_4678,2020/7/20 12:54,3
SERVER_4679,2020/5/8 20:01,0
SERVER_4683,2020/7/24 8:22,2
SERVER_4684,2020/8/22 10:01,2
SERVER_4684,2020/8/22 10:09,2
SERVER_4685,2020/5/15 10:06,1
SERVER_4687,2020/5/22 5:00,2
SERVER_4687,2020/5/24 6:17,0
SERVER_469,2020/7/11 16:24,3
SERVER_4690,2020/1/20 18:04,2
SERVER_4691,2020/5/19 22:11,2
SERVER_4692,2020/11/17 0:42,2
SERVER_4697,2020/4/24 4:07,2
SERVER_4698,2020/4/21 11:15,2
SERVER_4699,2020/1/23 3:19,2
SERVER_4700,2020/4/8 9:39,2
SERVER_4706,2020/8/26 16:11,2
SERVER_4707,2020/2/7 10:18,1
SERVER_4713,2020/10/13 4:37,1
SERVER_4714,2020/1/21 14:45,0
SERVER_472,2020/9/20 2:26,3
SERVER_4720,2020/2/29 3:13,2
SERVER_4722,2020/3/27 17:13,2
SERVER_4723,2020/9/25 9:28,2
SERVER_4727,2020/7/11 19:15,3
SERVER_4728,2020/5/15 19:21,2
SERVER_4728,2020/6/20 23:04,2
SERVER_4731,2020/10/4 19:38,2
SERVER_4732,2020/3/25 18:53,2
SERVER_4733,2020/5/25 0:41,2
SERVER_4734,2020/3/16 12:02,2
SERVER_4734,2020/4/3 15:03,2
SERVER_4735,2020/9/28 10:42,2
SERVER_4735,2020/9/28 11:50,1
SERVER_4736,2020/9/7 7:16,2
SERVER_4736,2020/9/7 8:16,1
SERVER_4737,2020/4/17 2:20,2
SERVER_4738,2020/3/19 4:02,2
SERVER_4738,2020/3/19 6:31,1
SERVER_4739,2020/4/15 20:30,2
SERVER_4739,2020/4/22 16:32,1
SERVER_4740,2020/7/11 11:38,2
SERVER_4741,2020/2/11 0:26,2
SERVER_4742,2020/4/20 21:19,2
SERVER_4742,2020/4/20 22:31,1
SERVER_4743,2020/2/13 21:57,2
SERVER_4744,2020/9/21 12:04,2
SERVER_4746,2020/10/7 18:38,2
SERVER_4749,2020/3/28 18:39,2
SERVER_475,2020/8/1 10:50,3
SERVER_475,2020/8/1 10:55,3
SERVER_4751,2020/10/12 14:24,2
SERVER_4752,2020/7/31 0:27,2
SERVER_4753,2020/2/25 7:42,2
SERVER_4754,2020/6/24 17:58,1
SERVER_4755,2020/5/28 14:15,1
SERVER_4756,2020/7/1 21:27,2
SERVER_4756,2020/7/1 22:34,1
SERVER_4757,2020/6/30 21:57,2
SERVER_4758,2020/4/25 15:50,0
SERVER_4760,2020/4/10 18:03,2
SERVER_4761,2020/9/18 14:10,2
SERVER_4762,2020/5/17 9:48,2
SERVER_4765,2020/7/18 18:18,2
SERVER_4765,2020/7/18 18:19,2
SERVER_4767,2020/4/23 4:10,1
SERVER_4768,2020/11/1 10:23,2
SERVER_4769,2020/5/16 18:26,1
SERVER_477,2020/6/28 6:39,2
SERVER_477,2020/8/18 18:15,2
SERVER_4770,2020/2/16 15:40,2
SERVER_4773,2020/7/19 5:21,2
SERVER_4774,2020/9/24 3:57,2
SERVER_4776,2020/5/4 22:20,2
SERVER_4777,2020/9/1 8:23,2
SERVER_4778,2020/4/6 17:00,2
SERVER_4779,2020/5/24 23:09,1
SERVER_4782,2020/5/7 11:40,1
SERVER_4784,2020/4/23 20:27,2
SERVER_4786,2020/4/22 16:27,2
SERVER_4787,2020/5/10 20:58,2
SERVER_4787,2020/5/13 6:17,1
SERVER_4788,2020/7/22 13:04,1
SERVER_4790,2020/6/12 13:03,2
SERVER_4791,2020/11/17 21:39,2
SERVER_4792,2020/11/7 18:09,2
SERVER_4792,2020/11/7 18:44,1
SERVER_4794,2020/8/24 22:45,1
SERVER_4796,2020/5/31 23:28,2
SERVER_4797,2020/6/4 17:46,2
SERVER_4798,2020/9/22 18:16,2
SERVER_4800,2020/10/31 18:08,1
SERVER_4801,2020/4/14 15:10,0
SERVER_4803,2020/4/5 7:12,2
SERVER_4803,2020/4/5 12:25,1
SERVER_4804,2020/4/5 19:10,2
SERVER_4804,2020/4/6 13:20,1
SERVER_4805,2020/4/5 9:37,2
SERVER_4805,2020/4/6 4:37,1
SERVER_4807,2020/4/14 17:12,2
SERVER_4807,2020/11/13 23:52,2
SERVER_481,2020/8/18 21:31,3
SERVER_4811,2020/6/5 15:11,2
SERVER_4811,2020/6/7 4:58,1
SERVER_4812,2020/3/3 12:21,1
SERVER_4813,2020/5/13 18:42,1
SERVER_4814,2020/3/5 4:53,2
SERVER_4814,2020/4/7 12:05,1
SERVER_4815,2020/10/26 12:18,2
SERVER_4817,2020/3/25 15:05,2
SERVER_4818,2020/9/16 11:21,2
SERVER_4818,2020/9/16 12:25,1
SERVER_4819,2020/3/20 12:24,2
SERVER_4819,2020/3/20 18:38,1
SERVER_4819,2020/5/7 13:49,1
SERVER_4820,2020/5/4 4:15,2
SERVER_4820,2020/5/6 12:45,1
SERVER_4821,2020/3/6 2:05,2
SERVER_4821,2020/3/11 13:01,1
SERVER_4822,2020/4/14 13:20,2
SERVER_4822,2020/4/14 17:35,1
SERVER_4823,2020/9/9 12:07,2
SERVER_4824,2020/4/15 2:10,2
SERVER_4824,2020/5/9 12:50,1
SERVER_4825,2020/3/24 14:37,1
SERVER_4826,2020/3/10 17:56,1
SERVER_4827,2020/3/7 13:36,1
SERVER_4829,2020/8/11 19:53,2
SERVER_483,2020/6/6 13:32,3
SERVER_4830,2020/3/18 1:09,2
SERVER_4830,2020/3/18 12:33,1
SERVER_4831,2020/4/12 9:17,2
SERVER_4836,2020/4/25 20:45,3
SERVER_4842,2020/8/2 2:45,2
SERVER_4842,2020/8/15 14:16,1
SERVER_4843,2020/4/5 16:52,2
SERVER_4844,2020/5/10 0:02,2
SERVER_4844,2020/5/10 4:05,1
SERVER_4846,2020/6/14 3:56,2
SERVER_4846,2020/6/14 22:12,1
SERVER_4847,2020/5/21 21:27,2
SERVER_4847,2020/5/22 4:14,1
SERVER_4848,2020/9/26 4:30,1
SERVER_4849,2020/2/17 18:19,2
SERVER_4850,2020/4/6 15:54,2
SERVER_4850,2020/4/7 13:23,1
SERVER_4851,2020/6/7 10:32,1
SERVER_4852,2020/4/22 22:19,1
SERVER_4853,2020/8/4 6:12,2
SERVER_4853,2020/8/17 14:19,1
SERVER_4855,2020/4/14 20:47,0
SERVER_4857,2020/4/14 20:17,2
SERVER_4857,2020/4/16 18:47,1
SERVER_4858,2020/4/6 11:28,2
SERVER_4858,2020/9/11 3:06,2
SERVER_4866,2020/4/1 8:57,2
SERVER_4866,2020/4/3 12:12,1
SERVER_4867,2020/4/19 18:37,2
SERVER_4867,2020/5/7 13:49,1
SERVER_4869,2020/3/5 15:15,2
SERVER_4869,2020/3/5 19:01,1
SERVER_4870,2020/6/2 6:34,1
SERVER_4871,2020/4/21 11:39,2
SERVER_4871,2020/5/7 14:49,1
SERVER_4872,2020/6/10 12:46,1
SERVER_4873,2020/3/5 21:41,2
SERVER_4873,2020/3/6 1:26,1
SERVER_4874,2020/4/12 18:20,1
SERVER_4874,2020/4/23 13:20,1
SERVER_4875,2020/3/6 18:56,2
SERVER_4875,2020/3/6 22:39,1
SERVER_4877,2020/5/23 13:02,1
SERVER_4879,2020/6/30 12:53,2
SERVER_4879,2020/6/30 17:06,1
SERVER_4880,2020/4/14 15:46,2
SERVER_4881,2020/5/8 8:31,2
SERVER_4881,2020/5/13 7:00,1
SERVER_4882,2020/4/14 18:34,0
SERVER_4883,2020/8/9 19:52,1
SERVER_4884,2020/4/8 8:51,2
SERVER_4884,2020/4/8 15:08,1
SERVER_4885,2020/10/2 14:37,2
SERVER_4887,2020/4/2 14:37,1
SERVER_4889,2020/4/22 5:39,3
SERVER_4891,2020/8/7 10:29,2
SERVER_4893,2020/1/23 18:04,2
SERVER_4896,2020/9/14 12:09,2
SERVER_4897,2020/8/30 9:10,1
SERVER_4898,2020/3/17 22:22,2
SERVER_4898,2020/9/7 5:57,2
SERVER_4898,2020/9/7 7:07,1
SERVER_4899,2020/8/16 6:40,2
SERVER_490,2020/9/25 13:02,3
SERVER_4901,2020/6/14 2:53,2
SERVER_4901,2020/6/14 22:07,1
SERVER_4902,2020/1/3 3:37,0
SERVER_4903,2020/7/12 1:17,2
SERVER_4903,2020/9/18 20:40,2
SERVER_4907,2020/7/20 15:40,1
SERVER_4908,2020/5/8 3:44,2
SERVER_4908,2020/5/9 15:06,1
SERVER_491,2020/1/26 0:53,2
SERVER_4911,2020/11/5 19:54,1
SERVER_4914,2020/4/15 14:53,2
SERVER_4914,2020/4/16 2:03,1
SERVER_4914,2020/8/5 13:36,2
SERVER_4915,2020/4/14 15:53,2
SERVER_4915,2020/4/21 1:44,1
SERVER_4916,2020/4/15 16:18,2
SERVER_4916,2020/4/16 14:07,1
SERVER_4917,2020/7/28 15:46,2
SERVER_4919,2020/10/11 3:18,1
SERVER_492,2020/4/19 0:05,2
SERVER_4920,2020/1/25 21:25,1
SERVER_4921,2020/4/14 16:59,2
SERVER_4921,2020/4/14 18:46,1
SERVER_4922,2020/5/9 21:41,2
SERVER_4922,2020/5/9 23:21,1
SERVER_4923,2020/3/6 18:46,1
SERVER_4925,2020/5/29 9:38,2
SERVER_4926,2020/2/3 21:25,2
SERVER_4926,2020/2/3 21:33,2
SERVER_4928,2020/2/12 22:14,1
SERVER_493,2020/4/8 5:52,3
SERVER_4931,2020/3/1 19:01,2
SERVER_4932,2020/5/3 0:11,2
SERVER_4933,2020/3/5 19:06,2
SERVER_4933,2020/3/5 20:47,1
SERVER_4938,2020/9/18 15:05,1
SERVER_494,2020/6/15 10:24,2
SERVER_4941,2020/1/28 19:26,2
SERVER_4942,2020/8/7 23:23,2
SERVER_4943,2020/7/14 13:36,1
SERVER_4944,2020/3/13 2:53,2
SERVER_4945,2020/4/25 10:26,2
SERVER_4946,2020/1/18 4:20,1
SERVER_4947,2020/8/29 13:48,2
SERVER_4949,2020/1/5 14:17,1
SERVER_495,2020/4/18 3:42,2
SERVER_4952,2020/11/8 9:11,2
SERVER_4954,2020/8/8 22:58,1
SERVER_4957,2020/2/27 9:32,2
SERVER_4957,2020/2/27 9:33,2
SERVER_4959,2020/6/8 21:34,1
SERVER_496,2020/7/4 19:57,2
SERVER_4960,2020/5/27 5:55,2
SERVER_4961,2020/10/27 20:04,2
SERVER_4962,2020/1/26 8:25,2
SERVER_4963,2020/5/26 16:02,2
SERVER_4966,2020/10/11 17:03,3
SERVER_4969,2020/9/24 11:02,2
SERVER_4971,2020/1/5 20:16,3
SERVER_4973,2020/6/4 0:46,2
SERVER_4974,2020/11/18 4:11,1
SERVER_4975,2020/8/21 12:22,2
SERVER_4976,2020/2/19 10:41,2
SERVER_4979,2020/4/20 21:57,2
SERVER_4979,2020/4/20 23:39,1
SERVER_4980,2020/11/21 0:36,1
SERVER_4983,2020/6/18 9:05,2
SERVER_4985,2020/8/5 16:05,1
SERVER_4986,2020/5/15 19:10,2
SERVER_4987,2020/5/9 18:59,2
SERVER_4987,2020/5/9 20:40,1
SERVER_4988,2020/3/7 14:10,1
SERVER_4989,2020/5/24 8:11,3
SERVER_4990,2020/3/6 5:30,2
SERVER_4990,2020/4/15 3:10,1
SERVER_4991,2020/5/5 6:19,2
SERVER_4991,2020/5/6 1:35,1
SERVER_4996,2020/7/19 0:57,1
SERVER_4997,2020/1/1 4:46,1
SERVER_4997,2020/1/22 13:20,2
SERVER_4998,2020/5/14 22:48,2
SERVER_4999,2020/7/21 12:35,2
SERVER_500,2020/1/6 16:28,2
SERVER_5000,2020/7/19 0:35,1
SERVER_5001,2020/5/20 3:19,2
SERVER_5003,2020/3/28 22:24,2
SERVER_5004,2020/3/28 19:04,1
SERVER_5008,2020/5/10 17:33,2
SERVER_5009,2020/11/11 1:21,2
SERVER_5010,2020/5/14 6:57,2
SERVER_5013,2020/8/1 2:50,2
SERVER_5014,2020/3/6 15:27,1
SERVER_5015,2020/3/13 17:44,1
SERVER_5016,2020/3/15 14:13,2
SERVER_5017,2020/7/2 10:37,2
SERVER_5018,2020/8/28 21:09,0
SERVER_5019,2020/4/24 19:26,2
SERVER_5019,2020/5/16 2:55,2
SERVER_502,2020/10/30 23:11,2
SERVER_5020,2020/5/19 9:53,2
SERVER_5021,2020/1/4 11:00,2
SERVER_5027,2020/2/24 14:48,2
SERVER_5027,2020/2/24 15:58,1
SERVER_5028,2020/11/2 8:34,2
SERVER_5030,2020/1/30 17:16,2
SERVER_5032,2020/6/12 20:18,2
SERVER_5032,2020/6/13 0:29,1
SERVER_5033,2020/6/22 0:17,2
SERVER_5033,2020/6/22 2:00,1
SERVER_5037,2020/5/23 9:51,2
SERVER_5038,2020/5/31 4:19,1
SERVER_5039,2020/5/10 12:26,2
SERVER_5041,2020/11/7 21:23,2
SERVER_5042,2020/2/11 20:23,2
SERVER_5043,2020/10/12 6:42,2
SERVER_5046,2020/7/28 14:25,2
SERVER_5048,2020/11/21 4:39,2
SERVER_5048,2020/11/21 9:48,1
SERVER_5049,2020/4/8 4:22,3
SERVER_5049,2020/4/8 4:58,1
SERVER_5052,2020/3/4 21:03,2
SERVER_5052,2020/4/15 2:33,1
SERVER_5053,2020/3/14 15:58,1
SERVER_5054,2020/10/14 15:11,0
SERVER_5055,2020/5/17 10:32,2
SERVER_5055,2020/5/17 12:41,1
SERVER_5056,2020/9/10 1:46,0
SERVER_5058,2020/1/26 12:11,2
SERVER_5060,2020/4/22 21:04,2
SERVER_5061,2020/9/25 11:48,1
SERVER_5062,2020/8/19 19:31,1
SERVER_5064,2020/3/12 17:46,2
SERVER_5064,2020/3/12 21:59,1
SERVER_5065,2020/3/6 1:12,2
SERVER_5065,2020/3/6 3:25,1
SERVER_5066,2020/7/7 21:44,2
SERVER_5067,2020/10/15 17:48,1
SERVER_5068,2020/5/17 18:36,2
SERVER_5068,2020/5/17 20:17,1
SERVER_507,2020/6/28 14:05,1
SERVER_5070,2020/2/11 20:22,2
SERVER_5071,2020/7/14 21:46,2
SERVER_5071,2020/8/11 15:20,1
SERVER_5073,2020/11/23 6:28,2
SERVER_5075,2020/5/19 8:33,2
SERVER_5077,2020/4/8 18:11,2
SERVER_5078,2020/1/10 10:43,2
SERVER_508,2020/9/19 17:33,3
SERVER_5080,2020/8/4 11:12,2
SERVER_5080,2020/8/4 11:15,2
SERVER_5081,2020/5/23 22:07,2
SERVER_5081,2020/5/26 2:43,2
SERVER_5082,2020/4/5 6:39,2
SERVER_5088,2020/5/17 1:44,2
SERVER_5091,2020/2/17 4:10,2
SERVER_5091,2020/3/12 21:43,2
SERVER_5092,2020/6/12 14:32,2
SERVER_5092,2020/6/12 14:36,2
SERVER_5092,2020/6/12 15:32,1
SERVER_5096,2020/9/28 19:52,2
SERVER_5097,2020/1/28 17:43,2
SERVER_5097,2020/5/6 7:01,2
SERVER_5098,2020/6/24 22:01,1
SERVER_5100,2020/9/30 17:06,2
SERVER_5102,2020/4/17 16:42,2
SERVER_5102,2020/4/17 18:26,1
SERVER_5102,2020/4/22 15:35,2
SERVER_5105,2020/10/16 15:31,1
SERVER_5106,2020/8/10 13:50,2
SERVER_5107,2020/5/15 17:18,1
SERVER_5109,2020/9/22 11:24,1
SERVER_5110,2020/10/5 14:21,1
SERVER_5114,2020/5/16 8:19,2
SERVER_5115,2020/4/15 2:27,1
SERVER_5116,2020/9/15 8:31,2
SERVER_5116,2020/9/20 22:41,1
SERVER_5117,2020/7/27 23:25,2
SERVER_5117,2020/8/11 16:37,1
SERVER_5118,2020/6/6 22:21,1
SERVER_5119,2020/3/2 12:30,0
SERVER_512,2020/1/18 23:03,2
SERVER_5122,2020/4/15 7:07,2
SERVER_5123,2020/11/9 8:57,2
SERVER_5127,2020/5/9 22:54,2
SERVER_5127,2020/5/13 14:13,1
SERVER_5128,2020/10/13 22:51,2
SERVER_513,2020/10/29 3:37,2
SERVER_513,2020/11/3 22:01,2
SERVER_5130,2020/5/29 4:19,1
SERVER_5131,2020/4/1 15:03,2
SERVER_5132,2020/8/23 22:12,3
SERVER_5134,2020/11/24 18:53,1
SERVER_5136,2020/2/27 10:42,0
SERVER_5140,2019/12/30 17:29,2
SERVER_5141,2020/4/13 11:12,3
SERVER_5142,2020/9/23 20:26,3
SERVER_5144,2020/3/12 10:50,2
SERVER_5145,2020/1/1 23:22,1
SERVER_5147,2020/8/31 20:14,2
SERVER_5147,2020/9/2 8:27,1
SERVER_5149,2020/6/24 20:22,3
SERVER_515,2020/7/2 17:12,2
SERVER_5150,2020/5/4 19:55,2
SERVER_5150,2020/5/4 20:19,1
SERVER_5150,2020/10/19 8:58,2
SERVER_5151,2020/11/19 18:31,1
SERVER_5152,2020/9/12 16:55,2
SERVER_5152,2020/9/14 2:13,1
SERVER_5155,2020/3/7 16:19,2
SERVER_5155,2020/3/14 20:32,1
SERVER_5158,2020/7/3 4:19,1
SERVER_5159,2020/7/5 9:21,2
SERVER_5160,2020/6/9 10:27,1
SERVER_5161,2020/2/9 18:38,2
SERVER_5162,2020/3/30 6:55,1
SERVER_5164,2020/5/1 0:02,2
SERVER_5164,2020/5/7 14:39,1
SERVER_5168,2020/2/17 14:20,3
SERVER_5169,2020/3/6 2:38,2
SERVER_5169,2020/3/6 4:30,1
SERVER_5171,2020/5/8 8:57,2
SERVER_5171,2020/5/8 10:39,1
SERVER_5172,2020/3/5 11:31,2
SERVER_5172,2020/3/5 13:13,1
SERVER_5173,2020/4/24 14:43,2
SERVER_5173,2020/4/24 16:25,1
SERVER_5174,2020/4/17 0:27,2
SERVER_5174,2020/5/9 12:27,1
SERVER_5175,2020/9/23 13:26,2
SERVER_5176,2020/5/14 16:04,1
SERVER_5177,2020/5/17 7:18,2
SERVER_5177,2020/5/17 8:58,1
SERVER_5178,2020/5/7 12:20,2
SERVER_5178,2020/5/7 18:33,1
SERVER_5180,2020/9/4 8:44,2
SERVER_5182,2020/9/15 23:16,1
SERVER_5183,2020/2/22 10:56,1
SERVER_5185,2020/9/13 12:23,2
SERVER_5185,2020/9/13 13:33,1
SERVER_5187,2020/4/15 17:19,2
SERVER_519,2020/10/27 3:13,2
SERVER_5190,2020/6/12 11:18,1
SERVER_5191,2020/8/3 1:18,1
SERVER_5192,2020/4/5 14:46,2
SERVER_5192,2020/4/5 16:30,1
SERVER_5194,2020/3/14 9:22,2
SERVER_5194,2020/3/14 9:35,2
SERVER_5195,2020/3/20 21:31,2
SERVER_5195,2020/3/20 21:36,2
SERVER_5195,2020/3/20 22:35,1
SERVER_5197,2020/11/25 11:11,1
SERVER_5198,2020/1/1 23:15,3
SERVER_5198,2020/4/9 23:25,1
SERVER_5202,2020/1/17 21:01,3
SERVER_5202,2020/1/26 21:16,1
SERVER_5202,2020/10/14 19:29,2
SERVER_5202,2020/11/21 20:02,1
SERVER_5204,2020/6/25 0:32,1
SERVER_5205,2020/10/9 15:53,1
SERVER_5207,2020/1/2 2:51,2
SERVER_5207,2020/1/2 4:07,1
SERVER_5208,2020/4/15 0:12,2
SERVER_5208,2020/4/15 1:55,1
SERVER_5214,2020/5/28 13:54,2
SERVER_5217,2020/3/3 17:48,1
SERVER_5218,2020/3/14 16:59,1
SERVER_5220,2020/5/31 3:01,2
SERVER_5222,2020/4/28 11:12,1
SERVER_5223,2020/9/25 14:45,1
SERVER_5224,2020/10/6 16:18,1
SERVER_5225,2020/3/14 17:33,2
SERVER_5225,2020/3/14 17:58,1
SERVER_5227,2020/4/15 4:56,2
SERVER_5227,2020/4/15 6:37,1
SERVER_5228,2020/5/29 15:24,1
SERVER_5230,2020/8/21 12:55,1
SERVER_5231,2020/11/11 10:55,1
SERVER_5232,2020/6/7 7:01,2
SERVER_5232,2020/6/7 9:12,1
SERVER_5233,2020/1/21 22:01,1
SERVER_5234,2020/2/21 12:40,1
SERVER_5237,2020/2/26 7:39,1
SERVER_5237,2020/3/31 13:37,3
SERVER_5239,2020/8/18 3:30,2
SERVER_5239,2020/9/7 14:18,1
SERVER_5242,2020/7/28 5:51,3
SERVER_5242,2020/7/28 7:25,1
SERVER_5246,2020/2/24 6:42,2
SERVER_5249,2020/10/15 5:13,0
SERVER_525,2020/1/23 16:54,3
SERVER_5254,2020/3/16 11:42,2
SERVER_5255,2020/5/5 18:57,1
SERVER_5257,2020/8/8 15:48,1
SERVER_5259,2020/6/11 16:02,2
SERVER_5264,2020/11/14 10:51,2
SERVER_5266,2020/8/23 9:48,2
SERVER_5268,2020/5/27 15:16,2
SERVER_527,2020/9/7 16:45,3
SERVER_5271,2020/4/23 22:28,2
SERVER_5272,2020/10/11 4:25,2
SERVER_5273,2020/1/16 20:33,2
SERVER_5273,2020/1/16 20:41,2
SERVER_5274,2020/7/12 3:16,2
SERVER_5275,2020/1/14 14:33,1
SERVER_5276,2020/3/19 12:40,2
SERVER_5277,2020/8/15 20:33,2
SERVER_5277,2020/8/17 10:27,1
SERVER_5277,2020/8/21 15:35,2
SERVER_5277,2020/8/23 16:48,1
SERVER_528,2020/6/11 10:13,2
SERVER_5282,2020/10/11 4:27,2
SERVER_5283,2020/4/2 0:06,2
SERVER_5283,2020/5/12 17:46,2
SERVER_5284,2020/3/18 11:49,1
SERVER_5284,2020/5/29 4:35,0
SERVER_5285,2020/6/26 1:46,2
SERVER_5285,2020/7/1 14:56,2
SERVER_5286,2020/1/12 20:17,2
SERVER_5290,2020/1/6 3:35,2
SERVER_5290,2020/1/6 3:44,2
SERVER_5291,2020/11/14 9:01,2
SERVER_5294,2020/9/8 8:10,2
SERVER_5297,2020/11/4 19:22,2
SERVER_5299,2020/3/28 15:44,2
SERVER_5303,2020/4/21 13:52,2
SERVER_5305,2020/4/24 2:59,0
SERVER_5306,2020/8/14 9:42,2
SERVER_5309,2020/3/23 18:44,1
SERVER_5315,2020/10/15 23:07,2
SERVER_5316,2020/6/3 2:32,0
SERVER_5320,2020/7/31 18:24,2
SERVER_5321,2020/8/30 22:49,2
SERVER_5322,2020/5/9 19:27,2
SERVER_5324,2020/3/10 10:19,2
SERVER_5324,2020/3/10 10:25,2
SERVER_5329,2020/8/25 18:36,2
SERVER_5330,2020/3/9 22:42,2
SERVER_5331,2020/10/23 6:42,2
SERVER_5332,2020/9/22 4:10,2
SERVER_5333,2020/10/24 18:00,2
SERVER_5334,2020/9/2 16:31,2
SERVER_5337,2020/11/17 16:28,2
SERVER_5338,2020/11/19 10:42,2
SERVER_5339,2020/2/24 12:08,2
